algorithm,episode,global_step,episode_reward_sum,episode_reward_mean_per_step,episode_length,update_count,epsilon,buffer_size,loss,policy_loss,value_loss,entropy,avg_cost_per_step,avg_weighted_total_cost_per_step,avg_inventory_cost_per_step,avg_routing_cost_per_step,transport_weight,total_inventory_cost,total_transport,routing_cost,avg_transport_per_step,avg_route_distance_per_step,routing_feasible_rate,avg_fill_rate,avg_stockout_rate,avg_bullwhip_cv,total_holding,total_backlog,avg_pipeline,layer_0_backlog,layer_0_cost_per_step,layer_0_fill_rate,layer_0_holding,layer_1_backlog,layer_1_cost_per_step,layer_1_fill_rate,layer_1_holding,layer_2_backlog,layer_2_cost_per_step,layer_2_fill_rate,layer_2_holding,q_next_mean,q_reg,q_tot_mean,reward_mean,reward_std,target_clip_high,target_clip_low,target_mean,target_raw_mean,target_raw_std,target_std,td_loss,weighted_total_cost
MAPPO,139,4170,-192.3135839389536,-6.41045279796512,30,1,,0,,-0.10314043760299682,3.9713078916072844,5.181405389308929,2667.527344567076,2667.527344567076,2667.527344567076,0.0,0.0,80025.82033701228,0.0,0.0,0.0,0.0,1.0,0.6747463475619925,0.3252536524380075,4.83277696792025,19706.176940143152,60319.64339686913,10.937839027441674,17343.26310535209,582.3783602378705,0.6506201761951423,128.08770178402864,42976.38029151705,1463.5839657407798,0.5229998768204103,931.138680706342,0.0,621.5650185884261,1.0,18646.950557652784,,,,,,,,,,,,,80025.82033701228
MAPPO,140,4200,-215.67395535284905,-7.189131845094968,30,1,,0,,-0.04265723302960396,2.7932896971702577,5.426058070306424,3014.9600643944027,3014.9600643944027,3014.9600643944027,0.0,0.0,90448.80193183209,0.0,0.0,0.0,0.0,1.0,0.6483393639650974,0.3516606360349026,5.039915683869544,19476.437512164557,70972.36441966753,10.432537829980504,24472.49390663427,820.1663958504121,0.591486191018285,132.49796887809055,46107.44225660327,1548.605108754799,0.5211859948969396,350.7110060406922,392.42825642995996,646.1885597891911,0.9679927526462919,18993.228537245774,,,,,,,,,,,,,90448.80193183209
MAPPO,141,4230,-162.17949208555905,-5.405983069518635,30,1,,0,,-0.1090940977136294,3.808300828933716,5.704411758316888,2329.168012878565,2329.168012878565,2329.168012878565,0.0,0.0,69875.04038635695,0.0,0.0,0.0,0.0,1.0,0.763481483922519,0.23651851607748098,6.425846741035099,25314.568684558482,44560.47170179847,12.087057161291925,17234.049250478438,598.2910777990417,0.703551738150956,714.68308349281,27326.42245132003,966.5196183719032,0.6876348039640409,1669.1660998370662,0.0,764.3573167076204,1.0,22930.71950122861,,,,,,,,,,,,,69875.04038635695
MAPPO,142,4260,-180.16578050568972,-6.005526016856324,30,1,,0,,-0.037361444036165876,2.186946687102318,5.869094702049538,2477.7565268912263,2477.7565268912263,2477.7565268912263,0.0,0.0,74332.69580673678,0.0,0.0,0.0,0.0,1.0,0.6845942703908734,0.3154057296091266,5.27612388274552,21210.277031207876,53122.41877552891,11.416243606638073,14660.797347085121,503.95765987044985,0.676074831430185,457.9324490283744,38224.44372899979,1316.6346303518483,0.5399503862226598,1274.5951815556646,237.1776994440009,657.1642366689281,0.987773590049881,19477.74940062384,,,,,,,,,,,,,74332.69580673678
MAPPO,143,4290,-180.96825611018818,-6.032275203672939,30,1,,0,,-0.09361582199732463,3.1820398847262066,5.807018091060496,2482.137886395893,2482.137886395893,2482.137886395893,0.0,0.0,74464.13659187678,0.0,0.0,0.0,0.0,1.0,0.6638909474266621,0.3361090525733379,5.471645540785199,18169.932067601603,56294.204524275185,9.561455757042763,18733.860881375927,636.3160391722633,0.6109668334272687,355.62029379197503,37077.978644990275,1267.190416325377,0.5245866973580923,937.7338447710328,482.3649979089726,578.6314308982525,0.9807193727820623,16876.5779290386,,,,,,,,,,,,,74464.13659187678
MAPPO,144,4320,-184.07314300897752,-6.135771433632584,30,1,,0,,-0.034844703723986944,1.2413652777671813,5.962011614552251,2498.9970914858345,2498.9970914858345,2498.9970914858345,0.0,0.0,74969.91274457503,0.0,0.0,0.0,0.0,1.0,0.651564373740334,0.34843562625966595,5.159697649626747,18378.13758910864,56591.7751554664,9.909961824445096,21101.05951121839,711.8582004985951,0.5774231799180785,254.68650373946497,34238.600164691474,1189.2289285264321,0.5369225024472974,1438.2676911014953,1252.1154795565346,597.9099624608069,0.9569481581234551,16685.183394267675,,,,,,,,,,,,,74969.91274457503
MAPPO,145,4350,-141.39247483717426,-4.713082494572475,30,1,,0,,-0.018887941290934882,8.726312351226806,5.764203421274822,1963.6116551599137,1963.6116551599137,1963.6116551599137,0.0,0.0,58908.34965479741,0.0,0.0,0.0,0.0,1.0,0.7387403735847532,0.2612596264152468,5.162350099708585,20182.07038781181,38726.27926698559,10.266589835874841,10064.322599632,363.00322665031103,0.7386419173083235,825.7741998773315,28661.956667353592,992.9220446531311,0.588384051957996,1125.7046722403434,0.0,607.6863838564711,1.0,18230.591515694134,,,,,,,,,,,,,58908.34965479741
MAPPO,146,4380,-159.76978862593793,-5.325659620864598,30,1,,0,,-0.044188304866353674,2.4247739195823668,5.419729258396006,2251.16123060805,2251.16123060805,2251.16123060805,0.0,0.0,67534.8369182415,0.0,0.0,0.0,0.0,1.0,0.741692688310703,0.258307311689297,4.43616063112428,21139.07355454423,46395.763363697275,11.581290674439664,17452.066955969516,603.6474202653118,0.7030010926064139,657.3556519898386,28912.71806936778,994.9838686602554,0.6247708030224297,936.7979904398818,30.97833835996097,652.5299416824823,0.9968029926690888,19544.91991211451,,,,,,,,,,,,,67534.8369182415
MAPPO,147,4410,-144.84230691116778,-4.828076897038926,30,1,,0,,-0.09630434438586236,1.4891571839650473,5.665878001848856,1980.9288983219749,1980.9288983219749,1980.9288983219749,0.0,0.0,59427.86694965925,0.0,0.0,0.0,0.0,1.0,0.7193621594353126,0.28063784056468744,4.5835681996681386,19379.161760139003,40048.705189520246,10.287813653629204,14036.76509723557,486.5895598771364,0.6376825546216579,560.9216990785225,26011.940092284676,888.6296506243712,0.6184196627637611,646.9494264464596,0.0,605.7096878204673,1.0,18171.29063461402,,,,,,,,,,,,,59427.86694965925
MAPPO,148,4440,-161.67631416711066,-5.389210472237022,30,1,,0,,-0.13118744070331256,1.3528990864753723,5.842658703415482,2234.9519350839037,2234.9519350839037,2234.9519350839037,0.0,0.0,67048.55805251711,0.0,0.0,0.0,0.0,1.0,0.703828280738296,0.29617171926170405,5.7995565226130985,19947.23718728367,47101.32086523344,10.275973007945833,22830.404788738168,785.9179906105852,0.5929269211214743,747.1349295793885,24212.237201314703,864.8144234761552,0.6297537252951431,1732.1955029699543,58.678875180557526,584.2195209971629,0.9959704386734957,17467.90675473433,,,,,,,,,,,,,67048.55805251711
MAPPO,149,4470,-181.7474819127316,-6.0582493970910525,30,1,,0,,-0.019467337429523467,5.47994757493337,5.965808204368307,2517.388281093928,2517.388281093928,2517.388281093928,0.0,0.0,75521.64843281785,0.0,0.0,0.0,0.0,1.0,0.6708862545022432,0.32911374549775685,4.2977313797574315,16412.799031866998,59108.84940095085,9.586341457477278,14252.894806644836,496.4286580731038,0.6598010244029486,639.9649355482784,44447.71322863098,1529.820830131728,0.5118052777102227,1446.9116753208607,408.2413656750307,491.1387928890964,0.9761171161382687,14325.922420997862,,,,,,,,,,,,,75521.64843281785
MAPPO,150,4500,-170.93467822375578,-5.697822607458526,30,1,,0,,-0.03955385213096937,8.649128039677938,5.978521777965404,2389.8193654262936,2389.8193654262936,2389.8193654262936,0.0,0.0,71694.58096278881,0.0,0.0,0.0,0.0,1.0,0.7053081823527261,0.2946918176472739,6.410676574332133,19595.625535494142,52098.95542729466,10.742549841915118,17335.066340444955,588.3140595753314,0.6845166085247388,314.35544681498385,34763.889086849704,1180.647144743499,0.5587703145661792,655.5252554552626,0.0,620.858161107463,1.0,18625.744833223893,,,,,,,,,,,,,71694.58096278881
MAPPO,151,4530,-154.06920456477303,-5.135640152159101,30,1,,0,,-0.08677643736203512,5.895387617746989,5.6318434264924795,2151.4781846315072,2151.4781846315072,2151.4781846315072,0.0,0.0,64544.34553894522,0.0,0.0,0.0,0.0,1.0,0.7362712481679351,0.2637287518320649,5.066479391185816,23607.564623925275,40936.78091501995,11.893853093553647,21329.061123853313,725.2582721712583,0.6357438600380249,428.687041284438,19607.719791166615,715.7123025069453,0.685568982753506,1863.6492840417434,0.0,710.507609953303,1.0,21315.22829859909,,,,,,,,,,,,,64544.34553894522
MAPPO,152,4560,-169.7833208245083,-5.659444027483611,30,1,,0,,-0.0586391972998778,7.78285182317098,5.492755607322411,2458.731999332475,2458.731999332475,2458.731999332475,0.0,0.0,73761.95997997424,0.0,0.0,0.0,0.0,1.0,0.7657858164112006,0.23421418358879942,4.780363612861466,23720.63732711626,50041.32265285798,11.938468737027376,17167.767887169488,601.6119060964216,0.7331422791638572,880.5892957231615,32873.554765688496,1131.9924136888862,0.6545683660194901,1086.217644978086,0.0,725.1276795471671,1.0,21753.83038641501,,,,,,,,,,,,,73761.95997997424
MAPPO,153,4590,-175.86384573051782,-5.862128191017261,30,1,,0,,-0.07173517147699991,8.047503089904785,5.595626532589947,2430.602347602407,2430.602347602407,2430.602347602407,0.0,0.0,72918.07042807221,0.0,0.0,0.0,0.0,1.0,0.6858217022567594,0.3141782977432406,4.98233524214747,19166.53984901205,53751.530579060156,10.547199074884528,23386.678913070435,803.5079516920192,0.5935436955093502,718.559637690142,30364.85166598972,1042.2929065629244,0.5894612707424495,903.9355308980132,0.0,584.8014893474632,1.0,17544.044680423896,,,,,,,,,,,,,72918.07042807221
MAPPO,154,4620,-164.10401759270647,-5.470133919756882,30,1,,0,,-0.035165274143218996,11.919841798146566,5.679340495886626,2360.0055269309264,2360.0055269309264,2360.0055269309264,0.0,0.0,70800.1658079278,0.0,0.0,0.0,0.0,1.0,0.762593082633802,0.237406917366198,5.479762441457279,26037.69918815821,44762.46661976959,11.937978487465292,13965.752670228741,517.8334520101663,0.7500466622783613,1569.2508900762466,30796.713949540856,1059.0675023141143,0.6423053630275716,975.3111198825717,0.0,783.1045726066465,1.0,23493.137178199395,,,,,,,,,,,,,70800.1658079278
MAPPO,155,4650,-151.76959742249466,-5.0589865807498215,30,1,,0,,-0.07867007479071617,2.8039435426394146,5.804325833144012,2149.604708863534,2149.604708863534,2149.604708863534,0.0,0.0,64488.14126590603,0.0,0.0,0.0,0.0,1.0,0.7517172180966211,0.24828278190337894,5.625447899673895,24468.48488421663,40019.656381689405,11.395924974419994,10990.272941921523,391.05657519651214,0.7240206055625139,741.4243139738406,29029.38343976788,1059.7294709074986,0.6389765135542849,2762.5006874570777,0.0,698.8186627595235,1.0,20964.559882785703,,,,,,,,,,,,,64488.14126590603
MAPPO,156,4680,-196.765796158985,-6.558859871966167,30,1,,0,,-0.07195894867181778,5.329140043258667,6.115707457507098,2720.3581472660576,2720.3581472660576,2720.3581472660576,0.0,0.0,81610.74441798172,0.0,0.0,0.0,0.0,1.0,0.6498963028889274,0.3501036971110726,5.33234636156569,19689.519031744556,61921.22538623717,9.681655327982774,20969.40648162734,728.8402880723261,0.5769630403471867,895.8021605424437,40951.81890460982,1389.0045433665698,0.524438230188468,718.3173963872746,0.0,602.5133158271611,1.0,18075.399474814833,,,,,,,,,,,,,81610.74441798172
MAPPO,157,4710,-199.6984072479628,-6.656613574932093,30,1,,0,,-0.06521247203151385,5.070707857608795,5.850257313693011,2793.2567803113498,2793.2567803113498,2793.2567803113498,0.0,0.0,83797.7034093405,0.0,0.0,0.0,0.0,1.0,0.6653360763742252,0.3346639236257748,4.790836012235216,20461.06990394216,63336.633505398335,10.345825578438212,21337.718109761376,720.9096937671723,0.5949017247663524,289.5727032537904,41998.91539563696,1436.93509392346,0.5413786586353397,1109.1374220668379,0.0,635.4119926207175,1.0,19062.359778621525,,,,,,,,,,,,,83797.7034093405
MAPPO,158,4740,-198.02683781531482,-6.600894593843828,30,1,,0,,-0.0561104379594326,4.11354219118754,6.1159609776956065,2805.373576284634,2805.373576284634,2805.373576284634,0.0,0.0,84161.20728853902,0.0,0.0,0.0,0.0,1.0,0.6843655005928885,0.3156344994071115,6.015217467522458,20976.756797310434,63184.450491228585,10.585287387816443,21422.412397665175,728.5738843406745,0.6445943447192766,434.80413255505937,41762.0380935634,1420.8912562692938,0.5521988301846258,864.6995945154157,0.0,655.908435674665,1.0,19677.253070239953,,,,,,,,,,,,,84161.20728853902
MAPPO,159,4770,-137.49567050282033,-4.583189016760678,30,1,,0,,-0.04781671166419983,6.925653396050135,5.93899445886965,1946.4653162292684,1946.4653162292684,1946.4653162292684,0.0,0.0,58393.959486878055,0.0,0.0,0.0,0.0,1.0,0.779368364628025,0.22063163537197505,7.259232427371391,21125.284807135773,37268.67467974228,11.849445252324763,15630.982470843852,539.7436653708378,0.7553423929708524,561.3274902812836,21637.692208898425,800.8871690282341,0.6659917215020152,2388.9228619485975,0.0,605.8344818301964,1.0,18175.034454905894,,,,,,,,,,,,,58393.959486878055
MAPPO,160,4800,-175.6750195854759,-5.85583398618253,30,1,,0,,-0.08632193468511104,6.401144433021545,5.9231710999100295,2454.7183530909892,2454.7183530909892,2454.7183530909892,0.0,0.0,73641.55059272968,0.0,0.0,0.0,0.0,1.0,0.6980795204967852,0.30192047950321477,5.82151888507134,21716.104764528296,51925.44582820137,10.774830975787411,18012.202113760475,622.808982833799,0.6467966878781216,672.0673712534907,33443.1004604387,1180.604260242747,0.5876649635991359,1975.0273468437101,470.1432540021992,651.3051100144429,0.9753138456627538,19069.01004643109,,,,,,,,,,,,,73641.55059272968
MAPPO,161,4830,-174.04799655271313,-5.801599885090438,30,1,,0,,-0.08074498424927394,2.94025243918101,6.110917354513097,2396.6921655239353,2396.6921655239353,2396.6921655239353,0.0,0.0,71900.76496571806,0.0,0.0,0.0,0.0,1.0,0.670981633375244,0.32901836662475603,4.547124496460395,16115.326357847976,55785.43860787008,9.616648146496052,16543.37339279304,561.594373013024,0.6063708442080624,304.45779759767987,39229.59157331775,1340.3892723174276,0.5331253184946861,982.0865962050774,12.473641759274471,494.70852019348314,0.9978523344078384,14828.78196404522,,,,,,,,,,,,,71900.76496571806
MAPPO,162,4860,-220.03349856729756,-7.334449952243252,30,1,,0,,-0.00047241797049840293,7.0514379978179935,6.1647191506844985,3015.972340622451,3015.972340622451,3015.972340622451,0.0,0.0,90479.17021867353,0.0,0.0,0.0,0.0,1.0,0.6082725358297819,0.3917274641702181,6.438975100532926,17421.626873244735,73057.5433454288,9.354754457890685,22861.580331676047,771.77023696338,0.5380848638548339,291.52677722534855,48558.63408093015,1640.8120050705504,0.4792332654331356,665.7260711863603,1637.3289328226238,603.3900985885216,0.9498285895644888,16464.374024833025,,,,,,,,,,,,,90479.17021867353
MAPPO,163,4890,-185.02386259930537,-6.167462086643512,30,1,,0,,-0.08986390506227811,3.501004393895467,6.149875225844208,2575.9106073372072,2575.9106073372072,2575.9106073372072,0.0,0.0,77277.31822011621,0.0,0.0,0.0,0.0,1.0,0.6670198792405645,0.3329801207594355,4.278935942991569,19336.660449030413,57940.6577710858,9.773407848759316,17006.371513812748,574.5387339472333,0.61153408275221,229.79050460425,40373.09027214998,1387.6049502079925,0.5495335569022033,1255.058234089795,561.1959851230703,613.7669231819813,0.9649371424517471,17851.811710336366,,,,,,,,,,,,,77277.31822011621
MAPPO,164,4920,-182.46662466102342,-6.082220822034114,30,1,,0,,-0.08707342048486073,2.8772777636845905,6.132547454480771,2501.9012631145742,2501.9012631145742,2501.9012631145742,0.0,0.0,75057.03789343723,0.0,0.0,0.0,0.0,1.0,0.6565810039097201,0.3434189960902799,3.9190373619063124,17577.419900528825,57479.61799290841,9.854392799411013,23798.213193896052,799.9983641731578,0.5493630736210481,201.73773129868206,32716.6009015427,1130.801173552465,0.580123692601919,1207.4343050312457,964.8038974696599,571.1017253889519,0.9560962050670119,16168.247864198898,,,,,,,,,,,,,75057.03789343723
MAPPO,165,4950,-207.11204860597888,-6.90373495353263,30,1,,0,,-0.08180669645468394,2.02846675713857,6.035858148998684,2913.786519116198,2913.786519116198,2913.786519116198,0.0,0.0,87413.59557348595,0.0,0.0,0.0,0.0,1.0,0.6669521053715984,0.33304789462840156,5.36043595158193,19306.775271783514,68106.82030170244,10.035030888687398,17957.14260613848,632.5618936061547,0.6414395509504801,1019.7142020461599,49933.078044038055,1687.1606688678128,0.5185366748909899,681.7420219963318,216.59965152590433,594.0639566422309,0.9803067035954469,17605.319047741024,,,,,,,,,,,,,87413.59557348595
MAPPO,166,4980,-179.7458270445051,-5.99152756815017,30,1,,0,,-0.06403504957755407,10.792457763353983,6.030753213387949,2525.3403879258067,2525.3403879258067,2525.3403879258067,0.0,0.0,75760.2116377742,0.0,0.0,0.0,0.0,1.0,0.7124521321808628,0.2875478678191372,6.060321114726226,21257.631530425228,54502.58010734898,11.449577538112909,14759.716710423807,512.1540760188359,0.7296971709948,604.9055701412699,39742.86339692517,1382.099294104944,0.5546919469042415,1720.1154262231528,0.0,631.0870178020269,1.0,18932.61053406081,,,,,,,,,,,,,75760.2116377742
MAPPO,167,5010,-162.4301597414771,-5.414338658049236,30,1,,0,,-0.052067591498295464,4.40599639415741,5.810393910937839,2291.044799236358,2291.044799236358,2291.044799236358,0.0,0.0,68731.34397709074,0.0,0.0,0.0,0.0,1.0,0.7279022518720978,0.2720977481279022,5.108074647064416,24751.075500168507,43980.26847692224,11.047183853287061,19131.31396068533,677.1806204749035,0.6988289552498004,1184.1046535617775,24848.954516236903,872.8339302128495,0.6074463552936841,1336.0633901485812,0.0,741.0302485486051,1.0,22230.907456458153,,,,,,,,,,,,,68731.34397709074
MAPPO,168,5040,-161.6621213437375,-5.388737378124584,30,1,,0,,-0.046761166552702585,3.8049437681833904,5.531348323822022,2243.0379195361384,2243.0379195361384,2243.0379195361384,0.0,0.0,67291.13758608415,0.0,0.0,0.0,0.0,1.0,0.7082307609349799,0.29176923906502006,5.736670770143096,20830.31891482677,46460.81867125738,10.462659704684436,15247.764903807607,551.2117735025604,0.6887930749974546,1288.5883012692038,31213.053767449783,1098.172787010787,0.5642445770890796,1732.129842873827,0.0,593.6533590227913,1.0,17809.600770683737,,,,,,,,,,,,,67291.13758608415
MAPPO,169,5070,-171.8208221317297,-5.727360737724323,30,1,,0,,-0.0835124172270298,1.4705615957578024,5.917508138550653,2412.364115239607,2412.364115239607,2412.364115239607,0.0,0.0,72370.92345718821,0.0,0.0,0.0,0.0,1.0,0.7196498105906262,0.28035018940937384,4.316786530097829,22040.651097860686,50330.27235932752,11.565798145757903,13347.839578575784,469.43731460336824,0.7510607309719958,735.2798595252617,36866.99232426127,1265.7662544886894,0.5605174403536741,1105.9953103994148,115.44045649046899,677.1605461475496,0.9892870512525026,20199.375927936017,,,,,,,,,,,,,72370.92345718821
MAPPO,170,5100,-170.95638591288142,-5.698546197096047,30,1,,0,,-0.09631509631872177,3.317076563835144,5.8763395856927945,2384.113673993493,2384.113673993493,2384.113673993493,0.0,0.0,71523.41021980479,0.0,0.0,0.0,0.0,1.0,0.7048929397606618,0.2951070602393382,4.709923433861427,21044.813145905184,50478.59707389961,10.967758258512523,16163.374299111236,555.2388577382771,0.6734309322382459,493.79143303707775,34315.22277478837,1190.8278917405441,0.5681057755540372,1409.613977427953,0.0,638.0469245146719,1.0,19141.407735440156,,,,,,,,,,,,,71523.41021980479
MAPPO,171,5130,-155.15971822808348,-5.171990607602782,30,1,,0,,-0.07146555408835412,2.395929193496704,5.854030798099659,2197.3771694772013,2197.3771694772013,2197.3771694772013,0.0,0.0,65921.31508431604,0.0,0.0,0.0,0.0,1.0,0.7471930036106744,0.2528069963893256,5.981847217711969,22089.08325958081,43832.23182473522,11.499993868367357,15810.091677943781,563.5040745752791,0.706075592302748,1095.0305593145931,28022.140146791433,959.5022042908695,0.6368396027622323,762.9259819346527,0.0,674.370890611052,1.0,20231.12671833156,,,,,,,,,,,,,65921.31508431604
MAPPO,172,5160,-170.2320164861319,-5.67440054953773,30,1,,0,,-0.08923230568567912,4.496396708488464,6.063042186807703,2395.0986788816745,2395.0986788816745,2395.0986788816745,0.0,0.0,71852.96036645024,0.0,0.0,0.0,0.0,1.0,0.7186553303309869,0.28134466966901306,6.535298241250184,22183.58388187834,49669.3764845719,10.792967602159155,20503.747295184592,709.710990897093,0.6533821450991302,787.5824317281974,29165.62918938731,1051.206332989409,0.6143629072309054,2370.560800294959,0.0,634.181354995173,1.0,19025.44064985519,,,,,,,,,,,,,71852.96036645024
MAPPO,173,5190,-191.2907128032405,-6.37635709344135,30,1,,0,,-0.019932563106218975,10.404694239298502,5.961433188120524,2688.3931563795168,2688.3931563795168,2688.3931563795168,0.0,0.0,80651.7946913855,0.0,0.0,0.0,0.0,1.0,0.6859904587208898,0.3140095412791102,5.857349596999713,20580.83441762241,60070.96027376309,10.327353872751287,16615.724249684736,562.9766333193215,0.6283831062478752,273.5747498949109,43455.236024078346,1502.2449631564366,0.5639749515938743,1612.112870614749,0.0,623.1715599037583,1.0,18695.14679711275,,,,,,,,,,,,,80651.7946913855
MAPPO,174,5220,-190.22676840502055,-6.340892280167352,30,1,,0,,-0.023447280377149583,4.296822547912598,5.872581851040875,2655.728414313058,2655.728414313058,2655.728414313058,0.0,0.0,79671.85242939173,0.0,0.0,0.0,0.0,1.0,0.6737267183684778,0.32627328163152225,4.949143273796057,19036.224981858086,60635.62744753365,9.946091783106404,14498.32595017237,555.2367088965497,0.7282746491618369,2158.775316724122,45294.495964886824,1542.0495608348526,0.4914608070403345,966.9908601587492,842.8055324744445,558.4421445816553,0.9524781576099407,15910.458804975213,,,,,,,,,,,,,79671.85242939173
MAPPO,175,5250,-207.2525322276094,-6.908417740920314,30,1,,0,,-0.024630729605754218,4.188824268182119,5.721236945964672,2866.1702264476803,2866.1702264476803,2866.1702264476803,0.0,0.0,85985.10679343042,0.0,0.0,0.0,0.0,1.0,0.6348959611371943,0.36510403886280574,5.326293665939336,19475.78010715141,66509.326686279,9.617350771422512,19447.739048566375,655.4772910473945,0.5939904718668433,216.57968285545917,47030.994459034555,1591.429073326154,0.48342461871910636,711.8777407500575,30.593178678077482,619.2638620741326,0.9945232404801151,18547.3226835459,,,,,,,,,,,,,85985.10679343042
MAPPO,176,5280,-161.45808788394305,-5.381936262798102,30,1,,0,,-0.04465646867950757,8.778376309076945,5.943647245124534,2243.816736556373,2243.816736556373,2243.816736556373,0.0,0.0,67314.5020966912,0.0,0.0,0.0,0.0,1.0,0.7131703629810432,0.2868296370189568,6.2649306699387886,19582.041750873766,47732.460345817424,10.431115911949087,17265.219821635714,598.6764365171427,0.6620549136892192,695.073273878571,30467.240524181714,1062.4653968815107,0.5863803543044217,1406.7213822636088,0.0,582.6749031577195,1.0,17480.247094731585,,,,,,,,,,,,,67314.5020966912
MAPPO,177,5310,-159.57320708825023,-5.319106902941674,30,1,,0,,-0.04988849932948748,1.747294553120931,5.9865681877842665,2228.01223020486,2228.01223020486,2228.01223020486,0.0,0.0,66840.36690614579,0.0,0.0,0.0,0.0,1.0,0.7233268849366118,0.2766731150633882,5.824724437897261,19875.082280664028,46965.284625481756,10.815385821212512,21281.495896024826,712.7109287122145,0.6342248045927943,99.83196534160763,25683.788729456926,923.5938800172366,0.6342789250430491,2024.0276710601731,0.0,591.7074214754083,1.0,17751.22264426225,,,,,,,,,,,,,66840.36690614579
MAPPO,178,5340,-173.95024009110904,-5.798341336370301,30,1,,0,,-0.07408327360947926,3.944934050242106,5.736562098397149,2432.3619407604688,2432.3619407604688,2432.3619407604688,0.0,0.0,72970.85822281406,0.0,0.0,0.0,0.0,1.0,0.7002045594025073,0.29979544059749275,6.679054799778566,22152.585917208828,50818.272305605235,11.086401724370944,20137.41669112801,675.6962973834671,0.6237135828180564,133.47223037600315,30680.855614477226,1100.5862200162017,0.6074948999990578,2336.730986008822,0.0,656.0794233608,1.0,19682.382700824,,,,,,,,,,,,,72970.85822281406
MAPPO,179,5370,-151.4418056558015,-5.0480601885267165,30,1,,0,,-0.04332665701707204,4.850791827837626,5.937035186202436,2129.196580612354,2129.196580612354,2129.196580612354,0.0,0.0,63875.897418370616,0.0,0.0,0.0,0.0,1.0,0.7425647312236295,0.25743526877637046,4.72194983339401,23289.41264816004,40586.484770210576,11.273353804330592,15272.336546112214,541.3038464938761,0.6964506136722641,966.7788487040697,25135.745294903474,901.1821026070797,0.6362992494076999,1899.717783308919,178.40292919488917,686.7106315113979,0.9872343374130649,20422.916016147046,,,,,,,,,,,,,63875.897418370616
MAPPO,180,5400,-172.3177932458884,-5.743926441529613,30,1,,0,,-0.06421547805269559,13.138464323679607,5.810983970430162,2394.168254142804,2394.168254142804,2394.168254142804,0.0,0.0,71825.04762428413,0.0,0.0,0.0,0.0,1.0,0.702155283884094,0.297844716115906,5.619935393938636,22597.46319079248,49227.58443349165,10.919500459320368,16275.834237868416,565.9704105719296,0.6568613292995905,703.2780792894713,32951.75019562322,1192.2929069042787,0.5799733255072429,2817.037011505131,0.0,635.9049366665956,1.0,19077.14809999787,,,,,,,,,,,,,71825.04762428413
MAPPO,181,5430,-212.7821036428393,-7.092736788094643,30,1,,0,,-0.012796774258216221,7.613484843571981,6.000997372026797,2962.782083634571,2962.782083634571,2962.782083634571,0.0,0.0,88883.46250903713,0.0,0.0,0.0,0.0,1.0,0.6448575070302707,0.35514249296972933,5.298821200968386,21933.25597658154,66950.20653245559,10.180795073456807,31643.69307507908,1061.119692225737,0.5414525865104648,189.8976916930264,35191.58500928857,1209.4889226194914,0.5635891728454163,1093.082669296175,114.92844808793129,692.1734687893423,0.9882407059674345,20650.275615592338,,,,,,,,,,,,,88883.46250903713
MAPPO,182,5460,-221.82344017345076,-7.394114672448358,30,1,,0,,-0.04957320913672447,4.857143195470174,5.854465389251709,3112.9638877544708,3112.9638877544708,3112.9638877544708,0.0,0.0,93388.91663263412,0.0,0.0,0.0,0.0,1.0,0.6513249577156357,0.3486750422843643,7.187738168186788,20929.088425900456,72459.82820673367,10.30097565279892,24150.936156731896,829.5749402991954,0.6065874708296451,736.3120522439673,48100.329881078855,1630.0316199880886,0.5186054677206403,800.6187185638021,208.56216892292684,653.3573274671871,0.9853583254737153,19392.157655092687,,,,,,,,,,,,,93388.91663263412
MAPPO,183,5490,-166.50221667843752,-5.550073889281251,30,1,,0,,-0.08917812258005142,1.292369188865026,6.002160805243033,2296.7934581779505,2296.7934581779505,2296.7934581779505,0.0,0.0,68903.80374533852,0.0,0.0,0.0,0.0,1.0,0.6910076433815086,0.30899235661849145,4.797256639851717,16391.266255791932,52512.53748954659,9.655004775453964,18361.53201471747,665.3680895429987,0.6439356543744732,1599.5106715724905,34049.72917377589,1163.258094915945,0.5487886458352003,848.0136737024595,101.2763010532289,468.1672737190069,0.9909891083362029,13943.74191051698,,,,,,,,,,,,,68903.80374533852
MAPPO,184,5520,-179.65138388915634,-5.988379462971878,30,1,,0,,-0.08331655661265056,3.607078123092651,5.936208103321217,2532.2577549246907,2532.2577549246907,2532.2577549246907,0.0,0.0,75967.73264774072,0.0,0.0,0.0,0.0,1.0,0.7062261472978426,0.2937738527021574,4.467379264921639,19181.20461537983,56786.5280323609,10.26357322219,23850.056463493675,819.7691761552744,0.6070243820285871,743.0188211645582,32913.697939985585,1170.8539178010142,0.619574009219562,2211.9195940448385,22.773628881631595,541.6346609684023,0.996150502217439,16226.266200170436,,,,,,,,,,,,,75967.73264774072
